index,inchikey,smiles,HOMO_calc,LUMO_calc,LUMO_calib,LUMO_calib_stds,HOMO_calib,HOMO_calib_stds,GAP_calib,molW,GAP_calc,PCE_calc,Voc_calc,Jsc_calc,FF_calc,EQE_calc,PCE_calib,Voc_calib,Jsc_calib,FF_calib,EQE_calib,PCE_cdiff,PCE_calib_plus
0,XYUYDHFIISREFR-UHFFFAOYNA-N,CN1C(=O)C(=Cc2occc2C(=O)c2ccc(-c3ncc(C4=CC=CC5N=C(F)C(F)=NC45)cn3)s2)C(=O)N(C)C1=O,-6.2362297387258305,-3.1271702416827405,-3.70869066838978,0.272687950575,-6.31033755054533,0.223775501039468,2.6016468821555496,588.552,3.10905949704309,0.875232831395915,1.5728297583172601,8.564252636810002,0.65,0.65,2.11260635706517,0.99130933161022,32.79872602656,0.65,0.65,1.23737352566926,1.23210465533722
1,PHWHUZBDROGCOQ-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC=C(c3cnc(-c4ccc(C(=O)c5ccoc5)s4)nc3)C3N=C(F)C(F)=NC23)C(=O)N(C)C1=O,-6.33942968555274,-3.70474973062613,-4.25672012665438,0.27164301998667,-6.46112796876678,0.22248251924993304,2.2044078421124,588.552,2.63467995492661,1.9689204363410902,0.9952502693738701,30.446925891265,0.65,0.65,1.98082800467033,0.44327987334561997,68.77274220765,0.65,0.65,0.011907568329245001,0.572272353658706
2,OPESLBWKEFWREF-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncc(-c3ccc(C(=O)c4cocc4C=Cc4ccncn4)s3)nn2)C(=O)N(C)C1=O,-6.406976890152099,-3.58128990384724,-4.09119782728613,0.264891941196458,-6.466048792527831,0.21994356915686897,2.3748509652417003,527.5219999999999,2.82568698630486,1.37754783966927,1.1187100961527598,18.951200208004998,0.65,0.65,2.03050253282131,0.6088021727138699,51.33043315179,0.65,0.65,0.652954693152039,1.1600894376703301
3,ZBIIYLIGWGDVFT-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3cocc3C(=O)c3ccc(-c4cncnn4)s3)n2)C(=O)N(C)C1=O,-6.43856403431062,-3.09593809548042,-3.6462407053523602,0.268055856538843,-6.534126485749379,0.221198957017792,2.88788578039702,527.5219999999999,3.3426259388302006,0.49578205000359005,1.60406190451958,4.7568259533405,0.65,0.65,1.13006228388357,1.05375929464764,16.504734758915,0.65,0.65,0.634280233879984,0.394002483644543
4,SHQQQXHEKIZGPP-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3ncc(-c4ccsc4C(=O)c4ccoc4)cn3)c2C#N)C(=O)N(C)C1=O,-6.85993995908904,-3.5551180883012794,-4.03702497785526,0.268005644280903,-6.91346541751538,0.220382325881396,2.87644043966012,554.569,3.30482187078776,0.39449606008007,1.1448819116987201,5.3030969087395,0.65,0.65,0.7293983431285691,0.66297502214474,16.932270315675,0.65,0.65,0.33490228304849895,0.0
5,SODYCMUZRIIHGI-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cocc2C(=O)c2sccc2-c2cnc(-c3c(C#N)csc3C#N)nc2)C(=O)N(C)C1=O,-6.94160408654021,-3.04471046282939,-3.4670837441999,0.268474047093422,-7.012150111667641,0.220901004733807,3.54506636746774,554.569,3.8968936237108203,0.021653822221083,1.6552895371706102,0.2013298565642,0.65,0.65,0.19328480648677598,1.2329162558001001,2.4127466723685,0.65,0.65,0.17163098426569398,0.0
6,BBQBGEOKXIGDHB-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)cc(-c3sc4ccc(C#N)cc4c3C=Cc3ccncn3)c3nsnc23)C(=O)N(C)C1=O,-6.3310948845191,-3.72406380990294,-3.9681403853866,0.26368927515913604,-6.37692700828776,0.219289292365519,2.40878662290116,581.614,2.60703107461616,2.0550093727586396,0.97593619009706,32.40708522181,0.65,0.65,2.28858205950402,0.7318596146134,48.126723286135,0.65,0.65,0.23357268674537196,1.35434333940469
7,ORUMUUSVWKWIIG-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3c(-c4cc(F)cc5nsnc45)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O,-6.34817764950747,-3.21124127941818,-3.5109061700254602,0.26476418535438395,-6.451807121354071,0.21964359682844103,2.9409009513286097,581.614,3.1369363700892903,0.7761858372862809,1.48875872058182,8.02396420956,0.65,0.65,1.11284919770899,1.18909382997454,14.403491431875,0.65,0.65,0.33666336042271006,0.0
8,MHEOUERUWBMURT-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4cnc(-c5occc5C(=O)c5cccs5)nc4)cc3o2)C(=O)N(C)C1=O,-6.329658965236829,-3.5164336804078995,-4.02741423729665,0.268685119923984,-6.450367235273781,0.22096987334521398,2.42295299797713,539.529,2.81322528482893,1.5036123698265,1.1835663195921,19.551986064065,0.65,0.65,2.04929859698793,0.67258576270335,46.892691428505,0.65,0.65,0.545686227161437,0.9702990608208969
9,XQKDADGERUFOTL-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc(C(=O)c3ccoc3-c3ncc(-c4ccc5ncoc5c4)cn3)s2)C(=O)N(C)C1=O,-6.39582064914706,-3.28521984424891,-3.85405571370827,0.263002039972688,-6.49329638199466,0.218846716272686,2.63924066828639,539.529,3.11060080489815,0.787282943352733,1.41478015575109,8.564252636810002,0.65,0.65,1.6529318799964299,0.8459442862917299,30.07189398967,0.65,0.65,0.8656489366436919,0.552878535497862
10,DBVUNUABETWSJB-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncc(-c3ncc(-c4cc5c(s4)-c4sccc4C54OCCO4)cn3)nn2)C(=O)N(C)C1=O,-5.7416021295,-3.2980303449038,-3.9232276710136604,0.266304925978516,-5.887472343948059,0.21997414467866,1.9642446729343999,559.589,2.4435717845962004,4.11864940095506,1.4019696550961998,45.213049274250004,0.65,0.65,5.06822829339014,0.77677232898634,100.4176398875,0.65,0.65,0.949578892435078,4.09401284143232
11,ZMZDYOCYYOCPQZ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc3c(s2)-c2sc(-c4cnc(-c5cncnn5)nc4)cc2C32OCCO2)C(=O)N(C)C1=O,-6.019005152833571,-3.4558458314999996,-4.08052504683621,0.267237327920807,-6.17754905680126,0.220651785585557,2.09702400996505,559.589,2.5631593213335697,2.88056220245921,1.2441541685,35.63285708281,0.65,0.65,3.29376683493873,0.6194749531637901,81.83077946485,0.65,0.65,0.41320463247952094,3.27198613462258
12,GAJIUNNUKWXNSU-PKRZOPRNNA-N,CN1C(=O)C(=Cc2ccnc(-c3ccnc(-c4cscc4C(=O)O)n3)n2)C(=O)N(C)C1=O,-6.79613590526838,-3.0909533345552798,-3.56155632188833,0.26965118658574,-6.844609848776469,0.221131699085592,3.28305352688814,450.436,3.7051825707130996,0.121747271400983,1.6090466654447202,1.1644964908135,0.65,0.65,0.418575683971737,1.1384436781116698,5.658613521535,0.65,0.65,0.29682841257075393,0.0
13,LKUSKODHSGQUFE-PKRZOPRNNA-N,CN1C(=O)C(=Cc2scc(-c3nccc(-c4ncccn4)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.5351985789096,-2.9660316478361297,-3.6122087660404905,0.262921916599019,-6.6630605957213795,0.21822287166275303,3.05085182968089,450.436,3.56916693107347,0.247068236978978,1.73396835216387,2.1929227688679997,0.65,0.65,0.7425123824081039,1.08779123395951,10.505234058345,0.65,0.65,0.495444145429126,0.6562866106337789
14,VXJCKDMUFHMFQQ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3ncc([SiH]4C=C5OCCOC5=C4)cn3)n2)C(=O)N(C)C1=O,-5.99123572785622,-3.29149867469213,-3.87379582712047,0.26988781484790897,-6.03750373050219,0.22219416523419297,2.1637079033817197,462.49800000000005,2.69973705316409,2.40443243324861,1.4085013253078702,26.272590986265,0.65,0.65,3.9555151702085,0.8262041728795301,73.68231418274999,0.65,0.65,1.5510827369598899,2.1250885504655503
15,RYYCXNRFBQSJQA-NSJMMFDCNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3c(C(=O)O)sc4ccc(C#N)cc34)c(F)c2F)C(=O)N(C)C1=O,-6.978687642388571,-3.3305703764459103,-3.7141745427109503,0.25987853322413396,-7.041689314643941,0.21743478731986604,3.32751477193299,517.4159999999999,3.64811726594266,0.137747973760319,1.36942962355409,1.5480788884535,0.65,0.65,0.321521413134958,0.98582545728905,5.019465346519,0.65,0.65,0.18377343937464002,0.0
16,TUMBGGISDAJSHZ-PKRZOPRNNA-N,CN1C(=O)C(=Cc2onc(-c3cnc(-c4scc5c4SCCS5)nc3)c2C(=O)O)C(=O)N(C)C1=O,-5.751258367739051,-3.61078299751262,-4.09437157953543,0.275276500714867,-5.82503052303248,0.22474143904868302,1.73065894349705,529.581,2.14047537022643,5.40493154411262,1.08921700248738,76.3701024151,0.65,0.65,5.547893251977871,0.6056284204645699,140.98387271995,0.65,0.65,0.14296170786525303,4.13715427818012
17,ZPKIOEQUJLWRJU-PKRZOPRNNA-N,CN1C(=O)C(=Cc2sc(-c3ncc(-c4nocc4C(=O)O)cn3)c3c2SCCS3)C(=O)N(C)C1=O,-5.8504476675,-3.0737947581910596,-3.5055791663725797,0.26948671110129,-5.96279965426854,0.22231053428398698,2.45722048789596,529.581,2.77665290930894,2.27407894544016,1.6262052418089399,21.521759199134998,0.65,0.65,3.41160450931804,1.19442083362742,43.959110602420004,0.65,0.65,1.13752556387789,2.4324861138797202
18,NIMQOFBHYXNXIH-ZYMSVLFVNA-N,CN1C(=O)C(=Cc2noc(-c3ncnc(-c4cc5c(s4)-c4sccc4C54OCCO4)n3)c2C(=O)O)C(=O)N(C)C1=O,-5.87694918545893,-3.1224184806044604,-3.63346219722849,0.272292296419232,-6.0099912582413495,0.222841948705367,2.3765290610128598,592.571,2.7545307048544707,2.3539045097572,1.57758151939554,22.96384559456,0.65,0.65,3.52823347510567,1.06653780277151,50.912995522285,0.65,0.65,1.17432896534848,1.5792236430594
19,PEFDQBRXWQENBN-ZYMSVLFVNA-N,CN1C(=O)C(=Cc2cc3c(s2)-c2sc(-c4ncnc(-c5oncc5C(=O)O)n4)cc2C32OCCO2)C(=O)N(C)C1=O,-6.04821455745305,-3.4303401683930295,-3.89218965584238,0.26777708705267,-6.169125127015151,0.221112554848665,2.27693547117277,592.571,2.6178743890600202,2.60809430836724,1.26965983160697,31.614294791040003,0.65,0.65,3.19054472178302,0.8078103441576199,60.785922720965004,0.65,0.65,0.582450413415775,2.11264348526296
20,IQNIZPFYLSKZCF-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3cnc(-c4sc(C#N)cc4C#N)nc3)c2C#N)C(=O)N(C)C1=O,-7.265439661499999,-4.14776931874156,-4.67268198004594,0.26483136699036697,-7.379126139643859,0.21990707875393498,2.70644415959792,510.52,3.11767034275844,0.29992377632776895,0.55223068125844,8.358684845875,0.65,0.65,0.045978227214101,0.02731801995406,25.903031364794998,0.65,0.65,-0.25394554911366696,0.0
21,APCTXUDKFIXGIA-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3ncc(-c4c(C#N)csc4C#N)cn3)c2C#N)C(=O)N(C)C1=O,-7.262008909852411,-3.59112905600946,-4.05260169607998,0.265422357988935,-7.33453698845988,0.220162737544365,3.2819352923798997,510.52,3.6708798538429503,0.09962154937543,1.10887094399054,1.382674251439,0.65,0.65,0.23803126415085,0.6473983039200201,5.658613521535,0.65,0.65,0.138409714775421,0.0
22,YCCUUMDIXJUKGH-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3cnc(C=Cc4ccncn4)nc3)c2C#N)C(=O)N(C)C1=O,-6.8844802785,-3.98032766862073,-4.37689263599761,0.26557780998214003,-6.97193041224126,0.22022456932441198,2.59503777624365,482.485,2.90415260987927,0.737085961024098,0.71967233137927,15.76271127184,0.65,0.65,0.6969798743873951,0.32310736400239004,33.198691663409996,0.65,0.65,-0.040106086636704,0.0
23,MXFSRJSAZGUGOU-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3ncc(-c4c(C#N)csc4C#N)cn3)n2)C(=O)N(C)C1=O,-6.89864742939569,-3.1796370797766103,-3.64476666256275,0.269929589316017,-7.01203199763379,0.221238281934684,3.36726533507104,482.485,3.71901034961908,0.10382220870279599,1.52036292022339,1.050970635429,0.65,0.65,0.302533931860268,1.05523333743725,4.4123827259525,0.65,0.65,0.198711723157472,0.0
24,NCCDTDACJNLWOC-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncc(-c3c(C4=CC(=C(C#N)C#N)C=CS4)sc4ccc(C#N)cc34)nn2)C(=O)N(C)C1=O,-6.61157957658466,-3.6193753936316098,-4.156185280907629,0.26300093815546605,-6.68282419330242,0.218708439580952,2.52663891239479,562.596,2.9922041829530497,0.8798057246083629,1.08062460636839,12.530243717225002,0.65,0.65,1.35342604716492,0.543814719092371,38.30285614493,0.65,0.65,0.473620322556561,0.0
25,WUSVEQPDJVDYHQ-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3sc4ccc(C#N)cc4c3-c3cncnn3)S2)C(=O)N(C)C1=O,-6.63345583288571,-4.18438701879853,-4.6803938727074,0.262167635817529,-6.698609357087361,0.218263235877724,2.01821548437996,562.596,2.4490688140871804,1.5010532991451397,0.5156129812014699,44.8043166441,0.65,0.65,0.11783276578340801,0.0196061272926,92.49576333985,0.65,0.65,-1.3832205333617402,0.0
26,KCXVILIXFOCSKF-UHFFFAOYNA-N,Cc1nc2c(C=C3C(=O)N(C)C(=O)N(C)C3=O)sc(-c3ccc(C(=O)c4cocc4C#N)s3)c2nc1C,-6.08003022109511,-3.68542838509511,-4.26532471552387,0.259407752243287,-6.12120011598832,0.21718828952955999,1.8558754004644498,531.575,2.394601836,3.2492295881693702,1.01457161490489,49.288463387865,0.65,0.65,3.3366710165774305,0.43467528447613,118.1397449999,0.65,0.65,0.08744142840805902,2.03444914866216
27,GJUXZZKKDYOVST-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3ncnc(C=Cc4ccncn4)n3)c2C#N)C(=O)N(C)C1=O,-7.3037362579718605,-3.65954263177027,-4.0501181236591,0.26834485905423,-7.36136457412424,0.22183772722066,3.3112464504651404,483.473,3.6441936262015897,0.10767975081289802,1.04045736822973,1.5927856670245,0.65,0.65,0.21898719455683605,0.6498818763409,5.185992464536,0.65,0.65,0.11130744374393901,0.0
28,SLEBFOSLFDCOSI-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3ncnc(-c4sc(C#N)cc4C#N)n3)n2)C(=O)N(C)C1=O,-7.275974733754049,-3.5698997339559,-4.10748255916166,0.263250481893521,-7.4004621220506595,0.21873994808929897,3.292979562889,483.473,3.70607499979815,0.085508162538199,1.1301002660441,1.1644964908135,0.65,0.65,0.21183852133015,0.59251744083834,5.5023902018475,0.65,0.65,0.126330358791951,0.0
29,LFGNGJPRVUDXFM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3ccnc(C4=CC(=C(C#N)C#N)C=CS4)n3)c3nsnc23)C(=O)N(C)C1=O,-6.149890417292959,-3.9632939546057404,-4.41828684878579,0.261550065408618,-6.222980333655539,0.21753683540344101,1.8046934848697502,556.564,2.18659646268722,3.39887738036703,0.7367060453942591,71.00498672345,0.65,0.65,2.3315229112905698,0.28171315121421003,127.37381395505,0.65,0.65,-1.06735446907646,1.8296441836605801
30,LFVZWPPLDVYKBO-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3nccc(-c4c(F)ccc5nsnc45)n3)S2)C(=O)N(C)C1=O,-6.171519659758039,-3.80959383,-4.15324709433954,0.26612533901298396,-6.1957160268579505,0.21964853541264198,2.04246893251841,556.564,2.36192582975804,3.01929322950956,0.89040617,52.18728691774,0.65,0.65,3.1693018666045805,0.54675290566046,89.21134639885,0.65,0.65,0.150008637095021,2.99580047216002
31,MXQMRDXEMNEJBS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3nccc(C4=CC(=C(C#N)C#N)C=CS4)n3)c2C#N)C(=O)N(C)C1=O,-6.529274625037451,-3.7030984718160997,-4.25764176196659,0.26874793340841896,-6.569990617126019,0.22166384437623698,2.31234885515943,536.558,2.8261761532213505,1.22755622858454,0.9969015281839,18.951200208004998,0.65,0.65,1.64774053721928,0.44235823803340996,57.327406394049994,0.65,0.65,0.42018430863474704,0.315953479516906
32,OCLLJIMDORNTMT-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3ccnc(-c4c(C#N)csc4C#N)n3)S2)C(=O)N(C)C1=O,-6.476309511,-4.081707675,-4.501692936577309,0.268326195987637,-6.52250058928403,0.22131922143511,2.02080765270672,536.558,2.394601836,1.9801201679749,0.618292325,49.288463387865,0.65,0.65,1.1858320814694,0.198307063422691,92.03067329105,0.65,0.65,-0.7942880865055041,0.0
33,ONAXDLZWGJMMOA-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3ncc(C(F)(F)F)cn3)n2)C(=O)N(C)C1=O,-7.04832398145589,-3.50919043913275,-3.9774848185385094,0.261446459249984,-7.0521000313578295,0.219218376018065,3.07461521281932,392.29699999999997,3.53913354232314,0.1905745288834,1.19080956086725,2.4630324245735,0.65,0.65,0.459097688247206,0.722515181461491,9.779253771495,0.65,0.65,0.268523159363806,0.0
34,AFZAPXXEZGGAKM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc(C(=O)c3ccoc3-c3ccnc(C4=CC(=C(C#N)C#N)C=CS4)n3)s2)C(=O)N(C)C1=O,-6.185480587123929,-3.54816874651664,-4.22733917992337,0.261297806906411,-6.232089386801309,0.21842021275985798,2.00475020687794,580.607,2.63731184060729,2.27868724479373,1.1518312534833601,30.446925891265,0.65,0.65,2.89812744455214,0.47266082007663,94.36598177434999,0.65,0.65,0.619440199758417,2.2712258212776204
35,PTFARUBOZIEBRE-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3nccc(-c4occc4C(=O)c4cccs4)n3)S2)C(=O)N(C)C1=O,-6.15783256753814,-3.83914550739991,-4.3641345509796805,0.270583046435077,-6.240631434998961,0.22182894824541896,1.8764968840192802,580.607,2.31868706013823,3.1571483491971497,0.86085449260009,56.443355740265,0.65,0.65,2.4926155599298303,0.335865449020319,114.2187911189,0.65,0.65,-0.6645327892673211,1.74938971469865
36,JKBZWNDYSHRXPA-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncnc(C3=CC=CC4N=C(F)C(F)=NC34)n2)C(=O)N(C)C1=O,-6.752715174577951,-3.0158260084858703,-3.6021798029222203,0.276345169183512,-6.82801030272513,0.225340613224212,3.22583049980291,413.344,3.7368891660920798,0.102692397088176,1.6841739915141298,0.9384236026295001,0.65,0.65,0.463348127657887,1.0978201970777801,6.4956674558165,0.65,0.65,0.360655730569711,0.0
37,UNSJJDBAWCOAHC-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC=C(c3ncncn3)C3N=C(F)C(F)=NC23)C(=O)N(C)C1=O,-6.775634740499999,-3.7302122802503996,-4.2520386634016,0.27437435112444797,-6.81803366761744,0.224621984068125,2.5659950042158397,413.344,3.0454224602495996,0.6771365599988051,0.9697877197496,10.746008250315,0.65,0.65,1.03715482135481,0.44796133659840004,35.63285708281,0.65,0.65,0.36001826135600395,0.0
38,QUTDEXYOIIAUNH-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3ncc(C4=CC(=C(C#N)C#N)C=CS4)cn3)c3nsnc23)C(=O)N(C)C1=O,-6.476309511,-3.67802417056239,-4.0519242463330905,0.265875856326313,-6.522481238650041,0.219471903873278,2.47055699231695,556.564,2.79828534043761,1.3636470798376998,1.02197582943761,20.535673438865,0.65,0.65,1.8004681242556,0.648075753666909,42.757002440945,0.65,0.65,0.436821044417903,0.49860593398986297
39,DTXBMQAUNKTPHI-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3cnc(-c4c(F)ccc5nsnc45)nc3)S2)C(=O)N(C)C1=O,-6.45533767420091,-4.081707675,-4.3806912209913,0.26479058094556895,-6.47939038553588,0.219072075652054,2.09869916454458,556.564,2.3736299992009102,2.06215448663735,0.618292325,51.33043315179,0.65,0.65,1.68844030248842,0.3193087790087,81.38089057604999,0.65,0.65,-0.37371418414893703,0.408675381556155
40,FBWCCWXTUFMARC-YLHGWYNBNA-N,CN1C(=O)C(=Cc2noc(-c3sc4ccc(C#N)cc4c3C3=CC(=C(C#N)C#N)C=CS3)c2C(=O)O)C(=O)N(C)C1=O,-6.61978301568895,-3.2893212250070096,-3.75067344130548,0.265925109346534,-6.67899914968483,0.21979375961474898,2.9283257083793504,594.59,3.3304617906819396,0.45443648052266206,1.4106787749929899,4.9578415505645,0.65,0.65,0.922015167910354,0.94932655869452,14.947550240025,0.65,0.65,0.46757868738769204,0.0
41,SKMLXNZHMSEPFT-YLHGWYNBNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3c(-c4oncc4C(=O)O)sc4ccc(C#N)cc34)S2)C(=O)N(C)C1=O,-6.61472167112051,-3.95846390479959,-4.339355165462839,0.266938750797932,-6.700212180229549,0.22012709711957001,2.3608570147667103,594.59,2.65625776632092,1.39409993555217,0.7415360952004101,28.934048067665,0.65,0.65,1.23296239715507,0.360644834537161,52.6159847122,0.65,0.65,-0.161137538397105,0.0
42,OQGAICQMTALZAO-UHFFFAOYNA-N,C=Cc1ccnc(-c2sc3ccc(C#N)cc3c2-c2nc3ccc(C=C4C(=O)N(C)C(=O)N(C)C4=O)cc3o2)n1,-6.44275642186375,-3.1520024566650404,-3.61201223879758,0.268436734169331,-6.5251995140649495,0.221011116965756,2.9131872752673704,546.568,3.29075396519871,0.553444486188977,1.54799754333496,5.5023902018475,0.65,0.65,1.0954571047064001,1.08798776120242,15.49597665967,0.65,0.65,0.542012618517423,0.0
43,NXGUUEZIKKSGQE-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3sc4ccc(C#N)cc4c3-c3nc4ccccc4o3)n2)C(=O)N(C)C1=O,-6.34697057385602,-3.6836411740571404,-4.06388818071685,0.264857535879177,-6.42726135475968,0.21901216902113102,2.36337317404283,546.568,2.66332939979888,1.88602365487082,1.01635882594286,28.559306658609994,0.65,0.65,2.15700224670795,0.63611181928315,52.18728691774,0.65,0.65,0.27097859183713,1.12275684580075
44,WQNHNIJNVBWCNX-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3cocc3C(=O)c3ccc(-c4ncccn4)s3)n2)C(=O)N(C)C1=O,-6.41916517548666,-3.49142565508555,-3.9860612174199104,0.268385190154949,-6.51479559852618,0.221536247932746,2.52873438110627,526.534,2.92773952040111,1.17380459585037,1.20857434491445,14.947550240025,0.65,0.65,1.7768245516373797,0.71393878258009,38.30285614493,0.65,0.65,0.603019955787009,0.969993524889237
45,XPNWVPFKWTZVGU-UHFFFAOYNA-N,C=Cc1ccnc(-c2cocc2C(=O)c2ccc(-c3nccc(C=C4C(=O)N(C)C(=O)N(C)C4=O)n3)s2)n1,-6.423538185411661,-3.46187819256447,-3.9438891073308397,0.268562202704159,-6.4909781699373,0.22118763033147,2.5470890626064597,526.534,2.96165999284719,1.09415738917162,1.23812180743553,13.600786140239999,0.65,0.65,1.80485347061577,0.7561108926691601,36.737029878575,0.65,0.65,0.7106960814441541,1.05391451775718
46,HMFXQILOHVXDAX-UHFFFAOYNA-N,N#Cc1ccc2sc(-c3scc4c3SCCO4)c(-c3c(F)c(F)cc4nsnc34)c2c1,-5.93109683380195,-2.89705235333495,-3.11314255256774,0.27420342866289804,-6.11861552273504,0.224240729179992,3.0054729701672995,485.587,3.034044480467,1.28874807087793,1.80294764666505,11.001008478134999,0.65,0.65,1.2383496739743,1.5868574474322599,12.010275424289999,0.65,0.65,-0.050398396903623,0.20907680670555398
47,YHCXNIQJQYDZOF-UHFFFAOYNA-N,CN1C(=O)C(=C[Si]2(c3nccc(-c4ccsc4C(=O)c4ccoc4)n3)C=C3OCCOC3=C2)C(=O)N(C)C1=O,-5.5695120160304805,-2.49283313938467,-2.9843763598991297,0.274554999186102,-5.629080150198469,0.223876166147502,2.64470379029934,560.62,3.07667887664581,1.36695276478985,2.20716686061533,9.531602622814999,0.65,0.65,3.31004304794765,1.7156236401008702,29.69335067205,0.65,0.65,1.9430902831578,0.817142275823347
48,PHVSGTOOUYXAFH-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cocc2C(=O)c2sccc2-c2ccnc([SiH]3C=C4OCCOC4=C3)n2)C(=O)N(C)C1=O,-5.62223094790071,-2.79410088520085,-3.3736692903614403,0.273812530396664,-5.72543062237222,0.223388676060214,2.3517613320107795,560.62,2.82813006269986,2.34687004010075,1.90589911479915,18.951200208004998,0.65,0.65,4.60291430240609,1.3263307096385601,53.41074688547,0.65,0.65,2.25604426230534,2.56007331407444
49,WPJXUNMOIAAHOL-UHFFFAOYNA-N,N#Cc1sc(-c2ccnc(-c3cc4cc5c(F)c(F)sc5nc4s3)n2)c(C#N)c1C1COc2nsnc2O1,-6.30535634713768,-3.69939917441092,-4.01093566731321,0.275382275082843,-6.5130461970298805,0.22414626992514897,2.5021105297166697,579.62,2.60595717272676,2.10694520383663,1.00060082558908,32.40708522181,0.65,0.65,1.8057596713800401,0.6890643326867901,40.33181497709,0.65,0.65,-0.301185532456596,0.43328316956026897
50,LXJUMQDAJXBBDM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc3c(s2)-c2sc(-c4ccnc(-c5ncccn5)n4)cc2C3=C(C#N)C#N)C(=O)N(C)C1=O,-6.3402525885,-4.081707675,-4.69025679859969,0.257913221757131,-6.43423637825236,0.21483819087383804,1.74397957965267,562.596,2.2585449134999998,2.51265082844465,0.618292325,62.544031603365,0.65,0.65,0.08744200271743599,0.009743201400309999,138.12300020025,0.65,0.65,-2.42520882572721,0.0
51,RIPRETHRDKBKBS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3nccc(-c4cc5c(s4)-c4sccc4C5=C(C#N)C#N)n3)n2)C(=O)N(C)C1=O,-6.197772152281799,-3.8095802837111603,-4.31597411218015,0.264540740055548,-6.278494619855549,0.218184135566084,1.9625205076753998,562.596,2.3881918685706403,2.89692668822749,0.8904197162888391,50.071467978285,0.65,0.65,2.5056645266737596,0.38402588781985,100.4176398875,0.65,0.65,-0.39126216155373106,2.02110855718934
52,OVXYZCWUOSIUDK-PKRZOPRNNA-N,CN1C(=O)C(=Cc2sc(-c3ccnc(-c4cscc4C(=O)O)n3)c3c2OCCS3)C(=O)N(C)C1=O,-6.2601868773192,-3.15782178208562,-3.7499819787712996,0.270890776682886,-6.361929597941611,0.221556548420998,2.6119476191703104,528.5930000000001,3.10236509523358,0.881197112354874,1.54217821791438,8.79399243658,0.65,0.65,1.97595524923077,0.9500180212286999,32.010528770220006,0.65,0.65,1.0947581368759,1.23730400699019
53,AAPJAERXLBEHDH-PKRZOPRNNA-N,CN1C(=O)C(=Cc2scc(-c3nccc(-c4scc5c4SCCO5)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.44433974784379,-2.86113096310929,-3.4322279953700696,0.26578164520723996,-6.55592999212228,0.22041729489781198,3.1237019967522097,528.5930000000001,3.5832087847345,0.251411463695688,1.83886903689071,2.1041750345915,0.65,0.65,0.677651181194215,1.26777200462993,8.22645316597,0.65,0.65,0.426239717498527,0.0
